review_id,AR,AT,CS,GS,HH,LV,MH,NQ,OA,PE,RC,RE,RP,SR,VP,satisfaction_score
1935,0,0,0,0,0,0,0,-1.187434524,0,0,0,0,0,0,-0.599853635,-0.2825
1936,0,0,0,0,0,0,0,-3.499252319,0,0,0,0,0,0,0,-0.6025
1937,0,0,0,0,0,0,0,-0.928432405,0,0,0,0,0,0,0,0
1938,0,0,0,0,0,0,0,0,0,0,-0.911867499,0,0,0,0,0.23
1939,0,0,0,0,0,0,0,-0.896720827,0,0,0,0,0,0,-0.696864545,-0.555
1940,0,0,0,0,0,0,0,-0.928826332,0,0,-0.882569015,0,0,0,0,0.11
1941,0,0,0,0,0,0,0,-0.013098717,0,0,0,0,0,0,-0.102233171,0.116666667
1942,0,-0.711339593,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.95
1943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.282229394,-0.95
1944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.484699398,-0.25
1946,0,-0.315455794,0,0,0,0,0,1.100969404,0,0,0,0,0,0,-0.792786062,-0.1225
1947,0,0,0,0,0,0,0,-0.013779938,0,0,-0.755002916,0,0,0,0,-0.096666667
1948,0,0,0,0,0,0,0,-0.924045086,0,0,0,0,0,0,0,-0.89
1949,0,0,0,0,0,0,0,-0.771665514,0,0,0,0,0,0,0,-0.79
1950,0,0.03159361,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1951,0,0,0,0,0,0,0,-1.610070407,0,0,0,0,0,0,-0.738538921,-0.44
1954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.311134279,0
1955,0,0,0,0,0,0,0,0,0,0,-0.830791771,0,0,0,0,-0.77
1956,0,0,0,0,0,0,0,0.047476672,0,0,0,0,0,0,0,0
1957,0,0,0,0,0,0,0,-0.867671192,0,0,0,0,0,0,0,-0.96
1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.926330686,-0.22
1960,0,0,0,0,0,0,0,0.736349702,0,0,0,0,0,0,0,0
1962,0,-0.377964735,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,0,0,0,0,0,0,0,-1.766812325,0,0,0,0,0,0,0,-0.835
1965,0,0,0,0,0,0,0,0.165396556,0,0,0,0,0,0,0,0
1967,0,0,0,0,0,0,0,-1.621318281,0,0,0,0,0,0,0,-0.445
1968,0,0,0,0,0,0,0,0.390980542,0,0,0,0,0,0,-0.93083024,0.205
1969,0,0,0,0,0,0,0,-0.925183177,0,0,0,0,0,0,0,-0.9
1970,0,0,0,0,0,0,0,0,0,0,-0.885244131,0,0,0,0,-0.04
1972,0,0,0,0,0,0,0,-0.203497157,0,0,0,0,0,0,0,-0.12
1973,0,-0.496303841,0,0,0.945210099,0,0,-0.268056393,0,0,0,0,0,0,-0.76132822,0.05
1974,0,0,0,0,0,0,0,-0.780337453,0,0,0,0,0,0,0.068356484,-0.445
1975,0,-0.927551985,0,0,0,0,0,-0.85082221,0,0,0,0,0,0,0,-0.2
1976,0,0,0,0,0,0,0,-1.65694195,0,0,0,0,0,0,0,-0.44
1977,0,-0.088694409,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09
1978,0,-0.914105296,0,0,0,0,0,-0.860555708,0,0,0,0,0,0,0,-0.45
1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.938453197,-0.415
1980,0,-0.343292587,0,0,0,0,0,0.26916182,0,0,0,0,0,0,0,0
1981,0,-0.871218622,0,0,0,0,0,0,0,0,0,0,0,0,-0.741101146,-0.38
1982,0,0,0,0,0,0,0,0.899158835,0,0,0,0,0,0,0,0
1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.848891795,-0.75
1986,0,-0.702896774,0,0,0,0,0,0,0,0,0,0,0,0,-1.753929198,-0.31
1987,0,-0.340393513,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,0,0,0,0,0.957570493,0,0,0,0,0,0,0,0,0,-0.661426306,0.136666667
1989,0,0,0,0,0,0,0,0.398131743,0,0,0,0,0,0,-0.016449951,-0.088333333
1990,0,0,0,0,0,0,0,-0.52062726,0,0,0,0,0,0,-1.141176015,-0.316666667
1991,0,0,0,0,0,0,0,-0.944827691,0,0,0,0,0,0,0,-0.255
1992,0,0,0,0,0,0,0,-0.914284647,0,0,0,0,0,0,0,0
1993,0,0,0,0,0,0,0,-0.893570721,0,0,0,0,0,0,0,0.41
1995,0,-0.685500324,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.353333333
1996,0,0.308148891,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,0,-0.056229152,0,0,0,0,0,-0.035802692,0,0,0,0,0,0,-1.006580666,0
1998,0,0,0,0,-0.901875734,0,0,0.691326022,0,0,-0.771171212,0,0,0,0,0.152
1999,0,0,0,0,0,0,0,0.659969568,0,0,0,0,0,0,-0.763026774,-0.11
2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.851893187,0.26
2001,0,0,0,0,0,0.985374629,0,0,0,0,1.916326463,0.985930681,0,0,2.870871365,0.7175
2002,0.960744381,0,0,0,0,2.824022591,0,0,0,0,0,1.95727545,0,0,2.376801997,0.462727273
2003,0,0,0,0,0.784702063,4.790453851,0,0,0,0,0,0.842081606,0,0,2.798937924,0.467857143
2004,0,0.063192382,0,0,0,2.225931615,0,0,0,0,0.919090867,0,0,0,0.501154132,0.253333333
2005,0,0,0,0,0,1.291450292,0,0,0,0.928392291,0.217015907,-0.572612107,0,0,1.045209378,0.357272727
2006,0,0,0,0,0,0.979231238,0,0,0,0,0,0.98363924,0,0,2.769684613,0.3
2007,0,0,0,0,0,2.452122808,0,0,0,0.92203176,0.891119719,0,0,0,3.667904623,0.384
2008,0,0,0,0.918844461,0,0.951831818,0,0,0,0,0.230449721,0.948364615,0,0,3.255144671,0.268571429
2009,0,0.825263917,0,0,0,0.91422914,0,0,0,0,0,0,0,0,1.713014826,0.09625
2010,0,0,0,0.984394789,0,0.973513961,0,0,0,0,0.938124597,0.983446717,0,0,1.577453434,0.565
2011,0,0,0,0,0,0.839483321,0,0,0,0,0.138879836,0,0,0,2.051061936,0.678
2012,0,0,0,0.548086166,0,1.907945752,0,0,0,0,0,0,0,0,0.627260365,0.115714286
2013,0,0,0,0,0,3.065181345,0,0,0,0,2.765682757,0,0,0,0.968890846,0.384285714
2014,0,0,0,0,0,0.987281382,0,0,0,0.959028542,0.978408813,0,0,0,1.480206907,0.65625
2015,0,0,0,0.984319866,0,0,0,0,0,0,0,0,0,0,2.664669693,0.5025
2016,0,0,0,0,0,1.809737384,0,0,0,0,0,0,0,0,0.507096052,0.635
2017,0,0,0,0,0,1.405713439,0,0,0,0,0.975126684,0.821207523,0,0,2.114469334,0.555714286
2018,0,0,0,0,0,0.821937144,0,0,0,0,0,0.979536772,0,0,-0.47211463,0
2019,0,0,0,0,0,3.911353469,0,0,0,0,0,0,0,0,0.981309533,0.828333333
2020,0,0,0.551394165,0,0,3.560694933,0,0,0,0,0.963840067,1.888538361,0,0,-1.082932003,0.393333333
2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.992248178,0.714
2022,0,0,0,0,0,-0.599782288,0,0,0,0,2.781268895,0,0,0,2.129759133,0.487
2023,0,0,0,0,0,0,0,0,0,0,1.966917753,0,0,0,2.824699581,0.716
2024,0,0,0,0,0,0.986042917,0,0,0,0.919218123,0,-0.110620022,0,0,0.939544857,0.41
2025,0,0,0,0,0,0.966242552,0,0,0,0,1.683494449,0,0,0,0.97475636,0.788
2026,0,0,0,0,0,1.946434248,0,0,0,0,0,-0.885751486,0,0,1.71242094,0.267142857
2027,0,0,0,0,0,0.986857295,0,0,0,0,0,0.955297291,0,0,2.733488083,0.598333333
2028,0,0,0,0,0,2.899504721,0,0,0,0,0.969050884,0,0,0,0,0.466
2029,0,0,0,0,0,0.936574578,0,0,0,1.96005553,0.981194139,0.875527024,0,0,0,0.585
2030,0,0,0,0,0,0.899260521,0,0,0,0,0,0.93366164,0,0,-0.055238336,0.125
2031,0,0,1.363006145,0,0.156577408,1.997436941,0,0,0,0,0,0.872753799,0,0,0.978891492,0.250909091
2032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.153058752,0.271428571
2033,0,0,0,0,0,0.825408056,0,0,0,0,0.809226871,0,0,0,0.419754326,0.347142857
2034,0,0,0,0,0,0,0,0,0,0,0,0.907446146,0,0,1.992531031,0.02
2035,0,0,0,0,0,0.92462492,0,0,0,0,0.986467421,0,0,0,1.959567666,0.8225
2036,0,0,0,0,0,1.001507215,0,0,0,0,0,0,0,0,1.900026917,0.54
2037,0,0,0,0,0.916657507,0,0,0,0,0,0,0,0,0,0.978833616,0
2038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.649317384,0.311428571
2039,0.888421714,0,0,0,0,-0.87063694,0,0,0,0,0,0,0,0,1.717203826,0.233333333
2040,0,0,0,0,0,0.038454697,0,0,0,0,0,0.441873699,0,0,3.820041101,0.169444444
2041,0,0,0,0,0,2.852233589,0,0,0,0,0,0.977145791,0,0,0.932562232,0.831666667
2042,0,0,0,0,0,0.981906474,0,0,0,0,0.132742792,0,0,0,-0.293648094,0.4075
2043,0.224342167,0,0,0,0,0.854714394,-0.451049328,0,0,0,0,0.976459861,0,0,2.565356243,0.282
2044,0,0,0,0,0,2.505601767,0,0,0,0,0,0.671447217,0,0,2.913321175,0.235
2045,0,0,0,0,0.946127653,0,0,0,0,0,0,0.288241833,0,0,-0.736498713,0.29
2046,0,0,-0.141142577,0,0,0.978354573,0,0,0,0,0,1.690517724,0,0,0.742270567,0.155
2047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.835995257,0.57
2048,0,0,0,0,0.968241155,0,0,0,0,0,0.028265931,0,0,0,0,0.536666667
2049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.560526073,0.1275
2050,0,0,0,0,-0.084313124,0.963632464,0,0,0,0,0.97413069,0,0,0,0,0.54
2051,0,0,0,0,0,3.268482953,0,0,0,0,0,0.952243268,0,0,0.544227183,0.25
2052,0,0.075278834,0,1.020822693,0,1.376094982,0,0,0,0,0.951204479,0.725760758,0,0,2.510498911,0.166818182
2053,0,0,0,0,0,0.075238049,0,0,0,0,0,0,0,0,1.685328066,0.26
2054,0,0,0,0,0,0.964060187,0,0,0,0,0,0,0,0,0,0.97
2055,0,1.77509588,0,0,0,0,0,0,0,0,0.459400445,0,0,0,0.486938328,0.426
2056,0,0,0,0,0,3.408871114,0,0,0,0,0,0,0,0,0,0.56
2057,0,0,0,0,0,1.085092925,0,0,0,0,0,0,0,0,0.954583764,0.557142857
2058,0,0,0,0,0,0.983666003,0,0,0,0,0.986980617,0,0,0,0.981698096,0.6
2059,0,0,0,0,0,0,0,0,0,0,0,0.940708578,0,0,1.841158032,0.3775
2060,0,0,0,0,0,3.424270809,0,0,0,0,0.965005398,0.8918975,0,0,3.673273243,0.593125
2061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.367631309,0.485
2062,0,0,0,0,0,0.980855227,0,0,0,0,0,0,0,0,0.974671662,0.77
2063,0,-0.306131065,0,0,0.883945704,0,0,0,0,0,0,0,0,0,1.109910384,0.386
2064,0,0,0,0,0,3.358561158,0,0,0,0,0,0,0,0,-0.204756826,0.397142857
2065,0,0,0,0,0,0.980262995,0,0,0,0,0,0,0,0,2.462958992,0.568333333
2066,0,0,0,0,0,1.655094266,0,0,0,0.931705177,0.736805439,0,0,0,0.475890145,0.362222222
2067,0,0,0,1.042032897,0,0,0,0,0,0,0.970160484,0,0,0,0.980672002,0.52
2068,0,0,0,0,0,0.777568102,0,0,0,0,0.969570577,0,0,0,0,0.34
2069,0,0,0,0,0,0.943932056,0,0,0,0,0,0,0,0,2.33070904,0.5425
2070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.642200887,0.356
2071,0,0,0,0.982734323,0,0,0,0,0,0,0.200966001,0,0,0,1.136532247,0.248
2072,0,0,0,0,0,2.94874382,0,0,0,0,0,0,0,0,0.960152626,0.75
2073,0,0,0,0,0,0.981400073,0,0,0,0,1.812634647,0,0,0,0,0.644
2074,0,0.236438811,0,0,2.379106581,0,0,0,0,0,0.969873846,0,0,0,4.450155348,0.29
2075,0,0,0.951164246,0,0,0.58910352,0,0,0,0.003105454,0,0.761689067,0,0,3.670321465,0.285
2076,0,0,0,0,0,0.416393626,0,0,0,0,0,0.976170063,0,0,0.034500763,0.326666667
2077,0,0,0,0,0,2.954598308,0,0,0,0,0,0.986821175,0,0,0,0.885
2078,0,0,0,0,0,0.068929367,0,0,0,0,1.845543653,0.704242378,0,0,1.592547588,0.407777778
2079,0,0,0,0,0,1.909121156,0,0,0,0,0,0,0,0,0.75955987,0.356
2080,0,0,0,1.941007495,0,0,0,0,0,0,0.976359725,0,0,0,0,0.89
2081,0,0,0,0,0,0.962162435,0,0,0,0,0,0,0,0,1.595907986,0.773333333
2082,0,0.318197355,0,0,0,0,0,0,0,0,0,0.17716679,0,0,2.266135391,0.085555556
2083,0,0,0,0,-0.573799312,2.920851588,0,0,0,0.664857626,0,1.952223182,0,0,-0.449118137,0.391666667
2084,0,0,0,0,0,0,0,0,0,0,0,0.915494025,0,0,-0.188026592,0.196666667
2085,0,0,0,0,0,0.984180391,0,0,0,0,0,0,0,0,0.972581685,0.635
2086,0,0,0,0,0,1.536887035,0,0,0,0,0.966816545,0,0,0,0,0.4525
2087,0.970884979,0,0,0,0,0,0,0,0,0,0,1.489257216,0,0,2.671937019,0.289
2088,0,0,0,0,0,0.92950058,0,0,0,0,0,0,0,0,0,0.725
2089,0,0,0,0,0,1.928216279,0,0,0,0,0.908958077,0,0,0,0,0.883333333
2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.901028812,0.22
2091,0,0,0,0,0,2.026474483,0,0,0,0,0,0.905585527,0,0,-0.065197229,0.273333333
2092,0,0,0,0,0,1.961265326,0,0,0,0,0,0,0,0,0.205906332,0.2175
2093,0,0,0,0,0,0.975162566,0,0,0,0,0.015928634,0,0,0,0,0.736666667
2094,0,0,0,0,0,1.903959632,0,0,0,0,0.960126281,0,0,0,0,0.625
2095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.285678804,0.516666667
2096,0,0,0,0,0,0,0,0,0,0.986631334,0,0,0,0,1.019827537,0.3125
2097,0,0,0,0,0,1.953722537,0,0,0,0,0,0,0,0,0.969591439,0.7575
2098,0,0,0,0,0,4.252847552,0,0,0,0.786268398,0,4.55028522,0,0,3.832222834,0.380769231
2099,0,0,0,0,0,0.97880882,0,0,0,0,0.66900757,0,0,0,0,0.476
2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.887580931,0.9075
2101,0,0,0,0,0,1.361558735,0,0,0,0,0,0.690077662,0,0,0.788758695,0.2625
2102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198854312,0.165
2103,0,0,0,0,0,0.183760941,0,0,0,0,0,0.922311902,0,0,1.215338767,0.226666667
2104,0,0,0,0,0,0.97460568,0,0,0,0,0.120157063,1.856897593,0,0,0.027536318,0.385
2105,0,0,0,0,0,2.900736749,0,0,0,0,0.980868518,0,0,0,0.988935754,0.588
2106,0,0,0,0,0,-0.13667722,0,0,0,0,0,0,0,0,1.768057436,0.272
2107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78436102,0
2108,0,0,0,0,0,0.133831248,0,0,0,0,0.842231631,0,0,0,-0.26369673,0.442
2109,0,0,0,0,0,0.96279031,0,0,0,0,0,0,0,0,0.12092042,0.36
2110,0,0,0,0,0.86749804,2.334834069,0,0,0,0.844431281,0,0,0,0,1.638391972,0.338888889
2111,0,0,0,0,0.878404558,2.899991274,0,0,0,0.963465869,0,0,0,0,0,0.86
2112,0,0,0,0,0,0,0,0,0,0,0,0.977315784,0,0,0.969345808,0.65
2113,0,0,0,0,0,2.916359544,0,0,0,0,0,0,0,0,1.946828246,0.895
2114,0,0,0,0,0,0.988146961,0,0,0,0,0,0,0,0,0,0.94
2115,0.923528492,0,0,0,0,0.466196567,0,0,0,0,0.906497359,0.534902096,0,0,0,0.5825
2116,0,0,0,0,0,0,0,0,0,0,0.286088288,0,0,0,1.724429965,0.226666667
2117,0,0,0,0,0,0,0,0,0,0,0,0.949876308,0,0,0.885451615,0.36
2118,0,0,0,0,0,0.967074752,0,0,0,0,0.958440721,0,0,0,1.887166798,0.5775
2119,0,0,0,0,0.960635722,0.966191828,0,0,0,0,0,0,0,0,0,0.935
2120,0,0,0,0,0,0.93681787,0,0,0,0,0.965526342,0,0,0,0.773969233,0.433333333
2121,0,0,0,0,0,0,0,0,0,0,0.679376662,1.963243186,0,0,0.077449188,0.508
2122,0,0,0,0,0,1.917658269,0,0,0,0,0,0,0,0,1.961654246,0.556666667
2123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.965863347,0.825
2124,0,0,0,0,0,0,0,0,0,0,0.968915999,0,0,0,0.927854136,0.4425
2125,0,0,0,0,0,0,0,0,0,0,1.671083868,0,0,0,-0.868833624,0.3425
2126,0,0,0,0,0,0.972535968,0,0,0,0,0.980016649,0,0,0,0.980369091,0.55
2127,0,0,0,0,1.444393754,4.757935852,0,0,0,0.563989699,0,4.695266128,0,0,3.987524059,0.237
2128,0,0,0,0,0.935848296,0,0,0,0,0.974935234,0,0,0,0,0,0.3
2129,0,0,0,0,0,1.081630707,0,0,0,0,0,0,0,0,0.977126181,0.436
2130,0,0,0,0,0,1.888055503,0,0,0,0,0,0,0,0,0.988066971,0.8
2131,0,0,0,0,0.977098346,0.274247795,0,0,0,0,0.129028067,0,0,0,3.736596227,0.394
2132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.233544707,0.34
2133,0,0,0,0,0,-0.039770283,0,0,0,0,0,0,0,0,1.282155667,0.1775
2134,0,0,0,0,-0.12648648,1.224665552,0,0,0,0,0,0,0,0,0.27932623,0.285
2135,0,0,0,0,0,0.030517749,0,0,0,0,0,0,0,0,0.898815989,0.39
2136,0,0,0,0,0,0.230219752,0,0,0,0,0,0,0,0,0.437231183,0.18
2137,0,0,0,0,0,3.838641703,0,0,0,0,0,0,0,0,2.353210747,0.588571429
2138,0,0,0,0,0.958609521,0,0,0,0,0,0,-0.41022107,0,0,0.959098816,0.252
2139,0,0,0,0,0,0.976372242,0,0,0,0,0,0,0,0,0.93218565,0.51
2140,0,0,0,0,0,0.960227609,0,0,0,0,0,0,0,0,0,0.9
2141,0,0,0,0,0,0,0,0,0,0,0,0.108256824,0,0,-1.061843067,-0.09
2142,0,0,0,0,0,2.854632974,0,0,0,0,0.791634738,0,0,0,1.966098368,0.551666667
2143,0,0,0,0,0,1.220321357,0,0,0,0,0.975847125,0,0,0,0,0.54
2144,0,0,0,0,0,0.92363894,0,0,0,0,0,0,0,0,0,0.58
2145,0,0,0,0,0,0.970855236,0,0,0,0,0,0,0.929235041,0,1.966724694,0.386666667
2146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978146017,0.61
2147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.977722049,0
2148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.957274556,0.79
2149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.825280666,0
2150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.977280915,0.81
2151,0,0,0,0,0,1.408538222,0,0,0,0,0,0,0,0,0.955063522,0.315
2152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.972957432,0.58
2153,0,0.058202974,0,0,0,2.307718962,0,0,0,0,0.972031236,0,0,0,3.576808333,0.255882353
2154,0,0,0,0,0,0,0,0,0,0,0.91412133,2.905728698,0,0,0.98597157,0.366666667
2155,0,0.075278834,0,1.884801626,0,1.327945784,0,0,0,0,0.961626291,0.955079556,0,0,1.541984886,0.202
2156,0,0,0,0,0.987826884,0.906032324,0,0,0,0,0.976560652,0,0,0,2.032601982,0.35375
2157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.731084585,0.2725
2158,0,0,0,0,0,1.112793624,0,0,0,0,0.979742408,0.968879879,0,0,0.967668533,0.42
2159,0,0,0,0,0,0.987110674,0,0,0,0,0,0,0,0,0.434548348,0.48
2160,0,0,0,0,0,0.984532535,0,0,0,0,0,0,0.980158627,0,0.951580942,0.606666667
2161,0,0,0,0,0,4.832249641,0,0,0,0,0,0.982083797,0,0,2.853691578,0.527
2162,0,0,0,0,-0.169031516,2.932124257,0,0,0,0,0.769059658,0,0,0,2.181184597,0.28
2163,0.666887164,0,0,0,0,3.528690219,0,0,0,0,0,0,0,0,1.556200042,0.230833333
2164,0,0,0,0.18726553,0,6.240085423,0,-0.379907131,0,0,0,0,0.514113843,0,5.889643312,0.417619048
2165,0.943176031,0,0,0,0,1.946678758,0,0,0,0,0,0,0,0,0.004559353,0.34125
2166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.766704574,0.452
2167,0,0,0,0,0,0,0,0,0,0,0,0.964188516,0,0,-0.472155541,0.155
2168,0,0,0,0,0,0.142205536,0,0,0,0,0,0.917714357,0,0,5.592353046,0.344166667
2169,0,0,0,0,0,0,0,0,0,0,0,0.969770789,0,0,0,0
2170,0,0,0,0,0,0.981115103,0,0,0,0.371845335,0,0,0,0,1.859033465,0.545
2171,0,0,0,0.964979827,0,2.401289225,0,0,0,0.979910016,0,0,0,0,2.935645401,0.370909091
2172,0,0,0,0,0,0.812279463,0,0,0,0,0.980742812,0.468638062,0,0,4.482367732,0.381818182
2173,0,0,0,0,0,0,0,0,0,0,0.96494782,0.982979178,0,0,0.982237101,0.89
2174,0,0,0,0,0,1.651735902,0,0,0,0,0.874327302,0.967636049,0,0,1.844666474,0.51
2175,0,0,0,0,0,2.752100408,0,0,0,0,0.979510307,0,0,0,0,0.68
2176,0,0,0,0,0,1.961655378,0,0,0,0,0,0,0,0,0,0.735
2177,0,0,0,0,0,0.321555167,0,0,0,0,0,0,0,0,0,0.435
2178,0,0,0,0,0,1.389212254,0,0,0,1.041624136,1.752089918,0.592000723,0,0,1.435699079,0.2255
2179,0,0.016073264,0,0,0,1.131080702,0,0,0,0.982735097,1.877350748,0.694016993,-0.710782528,0,2.449223407,0.343
2180,0,0,0,0,0,0.986219108,0,0,0,0,0,0,0,0,0,0.42
2181,0,0,0,0,0,1.947132587,0,0,0,0,0,0,0,0,1.556072176,0.435
2182,0,0,0.973452985,0,0,3.860192314,0,0,0,0,1.498245716,1.889682293,0,0,8.253090143,0.566521739
2183,0,0,0,0,0,2.874907613,0,0,0,0,0,1.905977964,0,0,0,0.628333333
2184,0,0,0,0,0,1.052240103,0,0,0,0.964732111,0,0.529642373,0,0,1.619490564,0.375
2185,0,1.102818176,0,0,0,1.816045702,0,0,0,0,0.917080045,0,0,0,0.860919714,0.241428571
2186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.008564591,0.7375
2187,0,0.982068479,0,-0.19750838,0,0.839628398,0,0,0,0,0.976308525,1.90080601,0,0,0.188963965,0.475
2188,0,0,0,0,0.888061345,2.303261876,0,0,0,0,0,-0.501525462,0,0,3.029718563,0.21875
2189,0,0,0,0,0,0,0,0,0,0,0,0.928093731,0,0,0.159504592,0.34
2190,0,0,0,0,0,1.922765255,0,0,0,0,0,0,0,0,0.962884545,0.832
2191,0,-0.061332896,0,0.738599181,0,1.373969294,0,0,0,0.593002141,0,0.347966939,0,0,0.314101843,0.058947368
2192,0,0,0,0,0,1.011694133,0,0,0,0,0,0,0,0,0.94930166,0.166666667
2193,0,0,0,0,0,0.974690974,0,0,0,0.499451995,0,0,0,0,-0.461101443,0.3525
2194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.689179957,0.5925
2195,0,0,0,0,0,1.960051954,0,0,0,0,0,0,0,0,0.957735121,0.52
2196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471636891,0.755
2197,0,0,0,0,0.930137932,2.835852504,0,0,0,0,0,0,0,0,0.975752056,0.52
2198,0,0,0,0,0,0.543850064,0,0,0,0,0,0,0,0,0,0.81
2199,0.048099376,0,0,0,0,0.0663362,0,0,0,0,0,0.979359269,0,0,1.027989671,0.18
2200,0,0,0,0,0,2.816313922,0,0,0,0,0,0,0,0,-0.084063388,0.366
2201,0,0,0,0,0,-0.447510816,0,0,0,0,0,-0.000437438,0,0,3.313634843,0.191666667
2202,0,0.935435593,0,0.867307425,0,0.11623577,0,0,0,0,0,0,0,0,0.969642222,0.422
2203,0,0,0,0,0,1.965352654,0,0,0,0,0,0,0,0,-0.295747936,0.54
2204,0.270434752,0.491532981,0.753892705,0.103304751,-0.684210062,3.925105527,0,0,0,0,0,1.109238431,0,0,-0.496754982,0.007213115
2205,0,0,0,0.108807079,0,0,0,0,0,0,1.951408505,0,0,0,1.867224038,0.48
2206,0,0,0,0,0,4.294892907,0,0,0,0,0,0,0,0,1.889224291,0.327142857
2207,0,-0.874796629,0,0,0,-1.101093903,0,0,0,0,0,0,0,0,-0.930229247,0
2208,0,0,0,0,0,0.978652418,0,0,0,0,0.977667153,0.448630001,0,0,0,0.385
2209,0,0,0,0.979453862,0,1.935469985,0,0,0,0,0,0,0,0,0.976836681,0.646666667
2210,0,0,0,0,0,0.740078978,0,0,0,0.015967354,0,0,0,0,-0.141762123,0.15
2211,0,0,0,0,0,-0.087306112,0,0,0,0,0,0.98382473,0,0,0.888843238,0.322
2212,0,0,0,0,0,0,0,0,0,0,0.980175972,0.987055004,0,0,0,0.82
2213,0,0,0,0,0,0.900335371,0,0,0,0,0,0,0,0,0.757353485,0.54
2214,0,0,0.979064047,0,0,-0.297081083,0,0,0,0,0,1.805594206,0,0,1.687544674,0.18875
2215,0,0,0,0,0,1.264862359,0,0,0,0,0,1.880337954,0,0,3.740132097,0.386923077
2216,0,0,0,0,-0.085539103,0.883140504,0,0,0,0,0,1.69381243,0,0,0.957638264,0.4225
2217,0,0,0,0,0.947708845,0.700082779,0,0,0,0,0.97726953,0,0,0,0.874005616,0.5175
2218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.786653459,0.2
2219,0,0,0,0,-0.242833778,0.336378336,0,0,0,0,0,-0.485806897,0,0,-0.918816715,0.031538462
2220,0,0,0.917367995,0,0,6.025431633,0,0,0,0,0,0.975060761,0,0,2.64557749,0.537857143
2221,0,0,0,0,0,1.332219124,0,0,0,0,0.229872867,0,0,0,0.044237737,0.14
2222,0,0,0,0,0,0.978112161,0,0,0,0,0.980068564,0.972455025,0,0,0,0.54
2223,0,0,0,0,1.862461627,4.730788767,0,0,0,0,0,0,0,0,3.81007266,0.74
2224,0,0,0,0,0.985955477,1.941817939,0,0,0,0,0,0,0,0,1.432488441,0.668571429
2225,0,0,0,0.480172276,0,1.060446605,0,0,0,0,0,0,0,0,0,0.45
2226,0,0,0,0,0,0,0,0,0,0,0.943448842,1.886962652,0,0,0.098346949,0.394
2227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.909032404,0.206
2228,0,0,0,0,0,1.951112866,0,0,0,0,0.982613504,0,0.955847979,0,2.942331016,0.562857143
2229,0,0,0,0,0,0,0,0,0,0,0,0.979512215,0,0,0.926100135,0.85
2230,0,0,0,0,0,0.988297999,0,0,0,0,0.983459353,0,0,0,0.993000329,0.288
2231,0,0,0,0,0,0.693593979,0,0,0,0,0,0,0.849887908,0,3.345590174,0.534
2232,0,0,0,0,0,0.839998387,0,0,0,0,0.979533434,0.942005455,0,0,0.459354192,0.454
2233,0,0,0,0,0,0.535900712,0,0,0,0,0.885479212,1.961008549,0,0,0.633476257,0.365
2234,0,0,0,0,0,2.585545301,0,0,0,0,0.936890602,0,0,0,0.966263056,0.448
2235,0,0.733048201,0,-0.44087711,0.213145375,2.778735757,0,0,0,0,0,1.34305656,0,0,1.123360455,0.394285714
